fecha;demanda_sistemica_mw;media_movil_30d;Mes;Dia_Semana
2009-01-21;7501,82;7095,434666666667;1;2
2009-01-22;7677,08;7095,564333333334;1;3
2009-01-23;7635,57;7100,907333333334;1;4
2009-01-24;6821,77;7105,284000000001;1;5
2009-01-25;6637,84;7078,7609999999995;1;6
2009-01-26;7439,48;7088,735333333334;1;0
2009-01-27;7538,969999999999;7106,282333333334;1;1
2009-01-28;7745,92;7108,882;1;2
2009-01-29;7573,66;7165,988666666667;1;3
2009-01-30;7469,509999999999;7216,215;1;4
2009-01-31;6808,5;7250,660000000001;1;5
2009-02-01;6704,47;7244,628333333333;2;6
2009-02-02;7430,030000000001;7268,188;2;0
2009-02-03;7465,14;7294,126666666666;2;1
2009-02-04;7441,349999999999;7291,763666666667;2;2
2009-02-05;7420,28;7291,727333333333;2;3
2009-02-06;7482,29;7296,908333333334;2;4
2009-02-07;6972,78;7282,716;2;5
2009-02-08;6781,91;7258,876666666667;2;6
2009-02-09;7528,64;7279,205666666666;2;0
2009-02-10;7524,2300000000005;7307,213333333333;2;1
2009-02-11;7589,63;7311,401666666668;2;2
2009-02-12;7572,599999999999;7314,513333333333;2;3
2009-02-13;7576,219999999999;7322,401;2;4
2009-02-14;7103,77;7308,288333333333;2;5
2009-02-15;6869,0599999999995;7286,681;2;6
2009-02-16;7628,7300000000005;7317,859666666666;2;0
2009-02-17;7677,0;7356,0763333333325;2;1
2009-02-18;7600,16;7357,258666666666;2;2
2009-02-19;7555,62;7359,1343333333325;2;3
2009-02-20;7424,1;7356,5436666666665;2;4
2009-02-21;6970,139999999999;7332,979;2;5
2009-02-22;6846,33;7306,671;2;6
2009-02-23;7660,91;7334,642333333333;2;0
2009-02-24;7526,83;7364,275333333334;2;1
2009-02-25;7641,379999999999;7371,005333333333;2;2
2009-02-26;7635,6;7374,226333333333;2;3
2009-02-27;7624,83;7370,1900000000005;2;4
2009-02-28;7120,860000000001;7355,096666666666;2;5
2009-03-01;6856,91;7334,676666666666;3;6
2009-03-02;7565,009999999999;7359,893666666667;3;0
2009-03-03;7543,37;7387,857;3;1
2009-03-04;7587,13;7393,093666666667;3;2
2009-03-05;7612,889999999999;7398,018666666667;3;3
2009-03-06;7596,54;7403,191666666667;3;4
2009-03-07;7115,030000000001;7393,016666666666;3;5
2009-03-08;6992,9;7376,703666666666;3;6
2009-03-09;7687,2;7400,517666666667;3;0
2009-03-10;7469,389999999999;7423,433666666666;3;1
2009-03-11;7513,38;7422,925;3;2
2009-03-12;7516,41;7422,664333333333;3;3
2009-03-13;7629,51;7423,993666666666;3;4
2009-03-14;7222,33;7412,318;3;5
2009-03-15;6899,01;7389,744333333334;3;6
2009-03-16;7693,0;7409,385333333334;3;0
2009-03-17;7654,48;7435,566;3;1
2009-03-18;7538,54;7432,559666666667;3;2
2009-03-19;7644,29;7431,469333333333;3;3
2009-03-20;7615,45;7431,979;3;4
2009-03-21;7303,82;7423,585666666667;3;5
2009-03-22;7114,49;7413,265333333333;3;6
2009-03-23;7753,599999999999;7439,380666666666;3;0
2009-03-24;7771,88;7470,232333333333;3;1
2009-03-25;7724,93;7472,366333333333;3;2
2009-03-26;7722,53;7478,889666666666;3;3
2009-03-27;7712,280000000001;7481,253;3;4
2009-03-28;7345,03;7471,567333333333;3;5
2009-03-29;6732,0;7441,806333333332;3;6
2009-03-30;7475,58;7453,6303333333335;3;0
2009-03-31;7539,97;7476,399;3;1
2009-04-01;7152,900000000001;7462,661999999999;4;2
2009-04-02;7205,05;7451,384666666666;4;3
2009-04-03;7406,23;7445,354666666666;4;4
2009-04-04;6797,0;7418,158333333334;4;5
2009-04-05;6687,38;7387,853;4;6
2009-04-06;7342,0199999999995;7395,419333333333;4;0
2009-04-07;7345,17;7407,161666666667;4;1
2009-04-08;7254,99;7392,754666666666;4;2
2009-04-09;7214,55;7384,26;4;3
2009-04-10;6378,53;7346,431666666667;4;4
2009-04-11;6509,0;7312,851333333334;4;5
2009-04-12;6646,37;7280,08;4;6
2009-04-13;7257,7699999999995;7281,261333333333;4;0
2009-04-14;7328,49;7295,577333333333;4;1
2009-04-15;7330,53;7283,494999999999;4;2
2009-04-16;7315,1;7272,182333333333;4;3
2009-04-17;7328,6900000000005;7265,187333333333;4;4
2009-04-18;6801,789999999999;7237,104;4;5
2009-04-19;6741,459999999999;7207,9710000000005;4;6
2009-04-20;7395,1900000000005;7211,016666666666;4;0
2009-04-21;7382,04;7219,935;4;1
2009-04-22;7361,13;7206,852666666668;4;2
2009-04-23;7111,78;7184,849333333334;4;3
2009-04-24;7209,53;7167,669333333334;4;4
2009-04-25;6761,9;7135,6483333333335;4;5
2009-04-26;6684,139999999999;7101,3769999999995;4;6
2009-04-27;7305,320000000001;7100,053333333333;4;0
2009-04-28;7275,26;7118,162;4;1
2009-04-29;7328,32;7113,253333333333;4;2
2009-04-30;6925,49;7092,770666666666;4;3
2009-05-01;6522,66;7071,7626666666665;5;4
2009-05-02;6773,24;7057,369000000001;5;5
2009-05-03;6796,780000000001;7037,054;5;6
2009-05-04;7103,34;7047,265333333333;5;0
2009-05-05;7154,82;7062,846666666666;5;1
2009-05-06;7089,7300000000005;7054,437000000001;5;2
2009-05-07;7221,969999999999;7050,330333333333;5;3
2009-05-08;7082,66;7044,586;5;4
2009-05-09;6837,44;7032,015666666665;5;5
2009-05-10;6656,26;7041,273333333333;5;6
2009-05-11;7154,34;7062,7846666666655;5;0
2009-05-12;7192,97;7081,004666666666;5;1
2009-05-13;7102,79;7075,8386666666665;5;2
2009-05-14;7144,53;7069,706666666667;5;3
2009-05-15;7331,25;7069,730666666667;5;4
2009-05-16;6938,460000000001;7057,176;5;5
2009-05-17;6828,28;7040,495666666667;5;6
2009-05-18;7189,969999999999;7053,4349999999995;5;0
2009-05-19;7107,2699999999995;7065,628666666667;5;1
2009-05-20;7126,16;7056,660999999999;5;2
2009-05-21;6677,68;7033,182333333333;5;3
2009-05-22;7002,799999999999;7021,237999999999;5;4
2009-05-23;6750,110000000001;7009,182333333333;5;5
2009-05-24;6765,14;6994,369333333333;5;6
2009-05-25;7445,5599999999995;7017,157999999999;5;0
2009-05-26;7387,35;7040,598333333333;5;1
2009-05-27;7331,63;7041,475333333334;5;2
2009-05-28;7367,72;7044,557333333333;5;3
2009-05-29;7414,61;7047,433666666666;5;4
2009-05-30;6912,9;7047,013999999999;5;5
2009-05-31;6821,19;7056,964999999999;5;6
2009-06-01;7253,879999999999;7072,986333333333;6;0
2009-06-02;7194,2;7086,233666666667;6;1
2009-06-03;7144,290000000001;7087,598666666668;6;2
2009-06-04;7197,18;7089,010666666667;6;3
2009-06-05;7209,28;7092,995666666667;6;4
2009-06-06;6810,37;7079,275666666666;6;5
2009-06-07;6886,16;7072,725666666666;6;6
2009-06-08;7352,74;7089,902333333333;6;0
2009-06-09;7232,19;7109,1;6;1
2009-06-10;7366,1900000000005;7116,161666666667;6;2
2009-06-11;7329,45;7120,711;6;3
2009-06-12;7436,8;7131,844666666667;6;4
2009-06-13;7023,61;7127,813999999999;6;5
2009-06-14;7008,15;7117,044;6;6
2009-06-15;7487,3;7135,3386666666665;6;0
2009-06-16;7422,7;7155,152666666667;6;1
2009-06-17;7472,92;7164,584333333333;6;2
2009-06-18;7437,4400000000005;7175,589999999999;6;3
2009-06-19;7723,0;7195,484666666667;6;4
2009-06-20;7041,26;7207,604;6;5
2009-06-21;6960,15;7206,182333333333;6;6
2009-06-22;7528,57;7232,130999999999;6;0
2009-06-23;7577,25;7259,201333333333;6;1
2009-06-24;7712,200000000001;7268,089333333333;6;2
2009-06-25;7659,7;7277,167666666666;6;3
2009-06-26;7607,9400000000005;7286,378;6;4
2009-06-27;7122,35;7278,199;6;5
2009-06-28;6877,81;7260,305666666667;6;6
2009-06-29;7054,65;7265,0306666666675;6;0
2009-06-30;7088,88;7273,953666666667;6;1
2009-07-01;7123,110000000001;7269,594666666667;7;2
2009-07-02;6918,27;7260,397;7;3
2009-07-03;7143,23;7260,361666666666;7;4
2009-07-04;6758,04;7245,723666666667;7;5
2009-07-05;6604,38;7225,560333333333;7;6
2009-07-06;7102,63;7235,302333333334;7;0
2009-07-07;7021,58;7239,816333333333;7;1
2009-07-08;7166,150000000001;7233,596666666666;7;2
2009-07-09;7225,5;7233,373666666666;7;3
2009-07-10;7304,23;7231,308333333333;7;4
2009-07-11;6833,14;7214,764666666667;7;5
2009-07-12;6758,799999999999;7192,164666666667;7;6
2009-07-13;7345,38;7202,890333333334;7;0
2009-07-14;7311,91;7213,015666666667;7;1
2009-07-15;7253,42;7205,219666666667;7;2
2009-07-16;6732,45;7182,211333333334;7;3
2009-07-17;7149,87;7171,443;7;4
2009-07-18;6664,98;7145,694333333334;7;5
2009-07-19;6663,820000000001;7110,388333333333;7;6
2009-07-20;7275,35;7118,191333333333;7;0
2009-07-21;7308,97;7129,818666666667;7;1
2009-07-22;7245,82;7120,393666666667;7;2
2009-07-23;7182,15;7107,223666666667;7;3
2009-07-24;7288,79;7093,110000000001;7;4
2009-07-25;6783,55;7063,905;7;5
2009-07-26;6744,82;7035,134333333333;7;6
2009-07-27;7356,66;7042,944666666666;7;0
2009-07-28;7216,290000000001;7054,227333333333;7;1
2009-07-29;7188,69;7058,695333333334;7;2
2009-07-30;6937,193333333333;7053,639111111112;7;3
2009-07-31;6685,696666666667;7039,058666666667;7;4
2009-08-01;6434,2;7022,923;8;5
2009-08-02;6504,5599999999995;7001,634000000001;8;6
2009-08-03;6937,81;7007,626333333334;8;0
2009-08-04;6900,07;7017,482666666667;8;1
2009-08-05;6952,9400000000005;7012,4929999999995;8;2
2009-08-06;7191,96;7018,172333333334;8;3
2009-08-07;7116,66;7016,522666666668;8;4
2009-08-08;6578,0;6994,939333333334;8;5
2009-08-09;6530,73;6969,156;8;6
2009-08-10;7039,36;6976,03;8;0
2009-08-11;6927,71;6981,660333333333;8;1
2009-08-12;7017,63;6970,735333333333;8;2
2009-08-13;7146,35;6965,216666666666;8;3
2009-08-14;7120,93;6960,800333333334;8;4
2009-08-15;6649,57;6958,037666666667;8;5
2009-08-16;6569,5599999999995;6938,694;8;6
2009-08-17;7211,959999999999;6956,926666666666;8;0
2009-08-18;7495,83;6984,660333333333;8;1
2009-08-19;7055,42;6977,329333333333;8;2
2009-08-20;7101,5;6970,413666666666;8;3
2009-08-21;7321,31;6972,929999999999;8;4
2009-08-22;6725,7699999999995;6957,717333333333;8;5
2009-08-23;6663,47;6936,873333333333;8;6
2009-08-24;7165,4800000000005;6949,604333333334;8;0
2009-08-25;7035,65;6959,298666666667;8;1
2009-08-26;6897,03;6943,977666666667;8;2
2009-08-27;6887,92;6933,032;8;3
2009-08-28;6919,54;6924,060333333333;8;4
2009-08-29;6609,59;6913,140222222222;8;5
2009-08-30;6644,150000000001;6911,7553333333335;8;6
2009-08-31;7182,719999999999;6936,706;8;0
2009-09-01;7260,17;6961,892999999999;9;1
2009-09-02;7440,24;6978,640666666667;9;2
2009-09-03;7454,73;6997,129333333332;9;3
2009-09-04;7616,88;7019,260666666667;9;4
2009-09-05;7141,07;7017,564333333333;9;5
2009-09-06;7050,96;7015,374333333332;9;6
2009-09-07;7494,65;7045,929333333333;9;0
2009-09-08;7444,23;7076,379333333333;9;1
2009-09-09;7366,88;7087,296666666666;9;2
2009-09-10;7166,59;7095,259333333333;9;3
2009-09-11;7281,76;7104,063666666667;9;4
2009-09-12;6890,08;7095,521333333333;9;5
2009-09-13;6904,610000000001;7088,310666666667;9;6
2009-09-14;7336,05;7111,193333333333;9;0
2009-09-15;7314,87;7136,036999999999;9;1
2009-09-16;7319,8;7139,631666666667;9;2
2009-09-17;7182,32;7129,181333333333;9;3
2009-09-18;6271,18;7103,04;9;4
2009-09-19;6416,12;7080,194;9;5
2009-09-20;6871,25;7065,192;9;6
2009-09-21;7554,17;7092,805333333334;9;0
2009-09-22;7370,629999999999;7116,377333333334;9;1
2009-09-23;7317,509999999999;7121,445000000001;9;2
2009-09-24;7229,08;7127,892666666667;9;3
2009-09-25;7226,26;7138,867;9;4
2009-09-26;7025,85;7143,464666666667;9;5
2009-09-27;7162,599999999999;7151,566666666666;9;6
2009-09-28;7400,46;7177,929;9;0
2009-09-29;7401,13;7203,161666666667;9;1
2009-09-30;7280,9400000000005;7206,435666666667;9;2
2009-10-01;7507,09;7214,666333333334;10;3
2009-10-02;7406,82;7213,552333333332;10;4
2009-10-03;7077,0;7200,961333333334;10;5
2009-10-04;6930,24;7178,073333333334;10;6
2009-10-05;7519,3;7190,681;10;0
2009-10-06;7431,2699999999995;7203,357999999999;10;1
2009-10-07;7540,69;7204,892666666667;10;2
2009-10-08;7640,71;7211,442;10;3
2009-10-09;7671,76;7221,604666666666;10;4
2009-10-10;7073,05;7218,486666666667;10;5
2009-10-11;6777,34;7201,672666666666;10;6
2009-10-12;7072,12;7207,740666666667;10;0
2009-10-13;7416,610000000001;7224,807333333333;10;1
2009-10-14;7250,73;7221,963333333333;10;2
2009-10-15;7355,62;7223,321666666667;10;3
2009-10-16;7299,4;7222,641666666666;10;4
2009-10-17;6981,14;7215,935666666667;10;5
2009-10-18;6911,8099999999995;7237,289999999999;10;6
2009-10-19;7437,3;7271,329333333333;10;0
2009-10-20;7444,68;7290,443666666667;10;1
2009-10-21;7568,68;7290,927333333334;10;2
2009-10-22;7440,26;7293,248333333334;10;3
2009-10-23;7310,79;7293,024333333333;10;4
2009-10-24;7070,83;7287,749333333334;10;5
2009-10-25;6790,15;7273,212333333333;10;6
2009-10-26;7446,83;7287,244999999999;10;0
2009-10-27;7443,94;7296,6230000000005;10;1
2009-10-28;7559,26;7301,916333333333;10;2
2009-10-29;7682,0599999999995;7311,280666666667;10;3
2009-10-30;7417,463333333333;7315,831444444444;10;4
2009-10-31;7152,866666666666;7304,024;10;5
2009-11-01;6888,2699999999995;7286,7390000000005;11;6
2009-11-02;7477,179999999999;7300,078333333334;11;0
2009-11-03;7477,36;7318,315666666666;11;1
2009-11-04;7533,0;7318,772333333333;11;2
2009-11-05;7471,24;7320,104666666667;11;3
2009-11-06;7405,0199999999995;7315,582333333334;11;4
2009-11-07;7032,04;7295,293333333333;11;5
2009-11-08;6977,41;7272,1483333333335;11;6
2009-11-09;7600,02;7289,713999999999;11;0
2009-11-10;7515,379999999999;7314,315333333333;11;1
2009-11-11;7562,740000000001;7330,669333333333;11;2
2009-11-12;7401,66;7330,170999999999;11;3
2009-11-13;7419,63;7335,801;11;4
2009-11-14;7054,719999999999;7325,771;11;5
2009-11-15;7033,34;7316,9023333333325;11;6
2009-11-16;7595,18;7337,370333333333;11;0
2009-11-17;7575,74;7359,501333333334;11;1
2009-11-18;7483,83;7361,052333333332;11;2
2009-11-19;7539,95;7364,228;11;3
2009-11-20;7386,54;7358,156666666666;11;4
2009-11-21;7064,92;7345,645333333333;11;5
2009-11-22;6940,7699999999995;7333,311333333333;11;6
2009-11-23;7596,88;7350,846333333333;11;0
2009-11-24;7578,700000000001;7377,131333333334;11;1
2009-11-25;7543,42;7380,351;11;2
2009-11-26;7693,16;7388,658333333334;11;3
2009-11-27;7625,64;7390,871;11;4
2009-11-28;7078,51;7370,752666666666;11;5
2009-11-29;7023,7;7357,6272222222215;11;6
2009-11-30;7695,23;7375,706;11;0
2009-12-01;7574,759999999999;7398,588999999999;12;1
2009-12-02;7423,16;7396,788333333333;12;2
2009-12-03;7521,3;7398,253;12;3
2009-12-04;7687,61;7403,406666666666;12;4
2009-12-05;7175,849999999999;7393,560333333333;12;5
2009-12-06;6901,200000000001;7376,766333333333;12;6
2009-12-07;7406,77;7389,257333333333;12;0
2009-12-08;7171,51;7395,727333333333;12;1
2009-12-09;7683,17;7398,499;12;2
2009-12-10;7630,29;7402,329333333333;12;3
2009-12-11;7648,54;7405,189333333334;12;4
2009-12-12;7175,91;7397,664333333333;12;5
2009-12-13;7050,67;7385,365666666667;12;6
2009-12-14;7874,240000000001;7412,683;12;0
2009-12-15;7740,29;7436,2480000000005;12;1
2009-12-16;7786,0599999999995;7442,6106666666665;12;2
2009-12-17;7770,37;7449,098333333332;12;3
2009-12-18;7621,240000000001;7453,678666666668;12;4
2009-12-19;7014,070000000001;7436,149333333333;12;5
2009-12-20;7008,110000000001;7423,535000000001;12;6
2009-12-21;7798,7;7447,994333333334;12;0
2009-12-22;7734,53;7474,453;12;1
2009-12-23;7633,91;7475,687333333333;12;2
2009-12-24;7442,44;7471,145333333333;12;3
2009-12-25;6645,150000000001;7441,203;12;4
2009-12-26;7088,209999999999;7421,0380000000005;12;5
2009-12-27;6972,08;7399,252666666666;12;6
2009-12-28;7624,35;7417,4473333333335;12;0
2009-12-29;7588,7300000000005;7436,281666666667;12;1
2009-12-30;7059,973333333334;7415,106444444445;12;2
2009-12-31;6531,216666666667;7380,321666666668;12;3
2010-01-01;6002,460000000001;7332,965;1;4
2010-01-02;6698,71;7305,545333333333;1;5
2010-01-03;6673,64;7271,7463333333335;1;6
2010-01-04;7339,13;7277,189;1;0
2010-01-05;7263,35;7289,260666666667;1;1
2010-01-06;7450,44;7290,716333333333;1;2
2010-01-07;7611,32;7305,376666666666;1;3
2010-01-08;7656,41;7304,484666666667;1;4
2010-01-09;7080,700000000001;7286,165;1;5
2010-01-10;6789,58;7257,532999999999;1;6
2010-01-11;7559,25;7270,311000000001;1;0
2010-01-12;7448,79;7283,581666666667;1;1
2010-01-13;7617,710000000001;7275,0306666666675;1;2
2010-01-14;7583,25;7269,796;1;3
2010-01-15;7678,51;7266,211;1;4
2010-01-16;6988,07;7240,134333333334;1;5
2010-01-17;6857,57;7214,678666666666;1;6
2010-01-18;7515,129999999999;7231,380666666667;1;0
2010-01-19;7729,23;7255,418000000001;1;1
2010-01-20;7853,9800000000005;7257,260666666667;1;2
2010-01-21;7773,01;7258,543333333333;1;3
2010-01-22;7862,16;7266,151666666668;1;4
2010-01-23;7182,71;7257,494000000001;1;5
2010-01-24;6990,51;7269,005999999999;1;6
2010-01-25;7927,83;7296,993333333333;1;0
2010-01-26;8049,15;7332,895666666666;1;1
2010-01-27;7898,889999999999;7342,0470000000005;1;2
2010-01-28;7907,1;7352,659333333333;1;3
2010-01-29;7825,540000000001;7378,178222222223;1;4
2010-01-30;7109,0199999999995;7397,4383333333335;1;5
2010-01-31;6996,07;7430,558666666667;1;6
2010-02-01;7806,700000000001;7467,491666666667;2;0
2010-02-02;7664,87;7500,532666666666;2;1
2010-02-03;7621,389999999999;7509,941333333333;2;2
2010-02-04;7666,87;7523,392000000001;2;3
2010-02-05;7641,110000000001;7529,747666666667;2;4
2010-02-06;6970,009999999999;7508,370666666667;2;5
2010-02-07;6860,07;7481,826;2;6
2010-02-08;7651,889999999999;7500,865666666666;2;0
2010-02-09;7649,7;7529,5363333333335;2;1
2010-02-10;7683,58;7533,680666666667;2;2
2010-02-11;7743,95;7543,519333333333;2;3
2010-02-12;7782,700000000001;7549,019;2;4
2010-02-13;7293,91;7539,374333333334;2;5
2010-02-14;6972,15;7515,829;2;6
2010-02-15;7816,31;7543,437;2;0
2010-02-16;7692,82;7571,278666666667;2;1
2010-02-17;7727,05;7578,342666666666;2;2
2010-02-18;7803,469999999999;7580,817333333333;2;3
2010-02-19;7770,96;7578,05;2;4
2010-02-20;7277,65;7561,538;2;5
2010-02-21;6981,5599999999995;7532,184666666667;2;6
2010-02-22;7744,95;7550,926;2;0
2010-02-23;7870,469999999999;7580,258;2;1
2010-02-24;7819,7699999999995;7576,656;2;2
2010-02-25;7743,38;7566,463666666666;2;3
2010-02-26;7818,5599999999995;7563,785999999999;2;4
2010-02-27;6999,740000000001;7533,540666666667;2;5
2010-02-28;6140,825000000001;7477,383499999999;2;6
2010-03-01;5281,91;7416,479833333333;3;0
2010-03-02;5747,9400000000005;7374,875499999999;3;1
2010-03-03;5985,1;7314,1555;3;2
2010-03-04;6402,299999999999;7272,069833333333;3;3
2010-03-05;6664,129999999999;7240,161166666667;3;4
2010-03-06;6511,29;7201,641833333333;3;5
2010-03-07;6294,49;7156,754499999999;3;6
2010-03-08;6950,82;7156,114833333334;3;0
2010-03-09;6933,47;7158,5615;3;1
2010-03-10;7046,48;7138,381166666667;3;2
2010-03-11;6752,429999999999;7108,472166666667;3;3
2010-03-12;7015,44;7086,200833333333;3;4
2010-03-13;6765,1;7053,572499999999;3;5
2010-03-14;5899,04;6990,783833333333;3;6
2010-03-15;7249,88;6989,3161666666665;3;0
2010-03-16;7234,41;6998,058166666667;3;1
2010-03-17;7167,48;6976,4304999999995;3;2
2010-03-18;7389,05;6966,304833333333;3;3
2010-03-19;7362,219999999999;6954,1438333333335;3;4
2010-03-20;6890,29;6923,704500000001;3;5
2010-03-21;6773,09;6890,442166666667;3;6
2010-03-22;7266,86;6890,0825;3;0
2010-03-23;7327,98;6901,629833333333;3;1
2010-03-24;7293,049999999999;6886,5665;3;2
2010-03-25;7397,799999999999;6870,810833333334;3;3
2010-03-26;7284,9;6852,981833333334;3;4
2010-03-27;6905,49;6825,052166666666;3;5
2010-03-28;6729,58;6788,752833333333;3;6
2010-03-29;7340,97;6800,127166666666;3;0
2010-03-30;7418,04;6842,701;3;1
2010-03-31;7266,51;6908,854333333334;3;2
2010-04-01;7087,23;6953,497333333333;4;3
2010-04-02;6379,099999999999;6966,630666666666;4;4
2010-04-03;6560,599999999999;6971,907333333334;4;5
2010-04-04;6743,41;6974,55;4;6
2010-04-05;7329,51;7001,824;4;0
2010-04-06;7118,51;7029,291333333333;4;1
2010-04-07;7083,950000000001;7033,729;4;2
2010-04-08;7096,360000000001;7039,158666666666;4;3
2010-04-09;7206,030000000001;7044,477;4;4
2010-04-10;6751,709999999999;7044,4529999999995;4;5
2010-04-11;6766,95;7036,169999999999;4;6
2010-04-12;7284,98;7053,499333333334;4;0
2010-04-13;7239,139999999999;7098,169333333333;4;1
2010-04-14;7215,2;7097,013333333333;4;2
2010-04-15;7336,299999999999;7100,4096666666655;4;3
2010-04-16;7282,31;7104,2373333333335;4;4
2010-04-17;6817,0199999999995;7085,169666666667;4;5
2010-04-18;6810,07;7066,764666666667;4;6
2010-04-19;7240,12;7078,425666666666;4;0
2010-04-20;7239,11;7093,959666666666;4;1
2010-04-21;7315,929999999999;7095,595333333333;4;2
2010-04-22;7337,599999999999;7095,915999999999;4;3
2010-04-23;7411,17;7099,8533333333335;4;4
2010-04-24;6984,639999999999;7086,081333333333;4;5
2010-04-25;7054,599999999999;7078,404666666666;4;6
2010-04-26;7558,9;7100,1849999999995;4;0
2010-04-27;7399,92;7122,529666666667;4;1
2010-04-28;7556,31;7129,707666666667;4;2
2010-04-29;7391,46;7128,821666666667;4;3
2010-04-30;7447,79;7134,864333333333;4;4
2010-05-01;6733,89;7123,086333333334;5;5
2010-05-02;6933,889999999999;7141,579333333333;5;6
2010-05-03;7411,41;7169,939666666667;5;0
2010-05-04;7313,070000000001;7188,928333333333;5;1
2010-05-05;7433,110000000001;7192,381666666666;5;2
2010-05-06;7263,2699999999995;7197,206999999999;5;3
2010-05-07;7301,13;7204,446333333332;5;4
2010-05-08;6861,0;7196,601;5;5
2010-05-09;6744,12;7181,204;5;6
2010-05-10;7292,03;7199,214666666666;5;0
2010-05-11;7214,29;7214,126;5;1
2010-05-12;7098,83;7207,921;5;2
2010-05-13;7301,51;7210,0;5;3
2010-05-14;7582,429999999999;7222,240999999999;5;4
2010-05-15;7082,37;7213,776666666668;5;5
2010-05-16;7030,04;7205,367666666667;5;6
2010-05-17;7465,26;7226,975666666666;5;0
2010-05-18;7419,66;7247,295333333333;5;1
2010-05-19;7280,860000000001;7248,653333333333;5;2
2010-05-20;7604,09;7260,819333333334;5;3
2010-05-21;7268,84;7259,2496666666675;5;4
2010-05-22;7215,33;7255,174;5;5
2010-05-23;7038,360000000001;7242,747;5;6
2010-05-24;7577,22;7262,4996666666675;5;0
2010-05-25;7611,52;7281,063666666667;5;1
2010-05-26;7581,700000000001;7281,823666666667;5;2
2010-05-27;7570,07;7287,495333333333;5;3
2010-05-28;7701,8099999999995;7292,345333333333;5;4
2010-05-29;7219,13;7286,601;5;5
2010-05-30;6802,635;7265,095833333334;5;6
2010-05-31;6386,139999999999;7253,504166666667;5;0
2010-06-01;7519,6;7273,027833333333;6;1
2010-06-02;7654,1;7281,117499999999;6;2
2010-06-03;7445,39;7285,528166666667;6;3
2010-06-04;7503,91;7287,888166666667;6;4
2010-06-05;7181,84;7285,173833333334;6;5
2010-06-06;7270,34;7284,147500000001;6;6
2010-06-07;7683,86;7311,576166666667;6;0
2010-06-08;7557,929999999999;7338,703166666667;6;1
2010-06-09;7550,2;7347,3088333333335;6;2
2010-06-10;7629,5599999999995;7361,1511666666665;6;3
2010-06-11;7776,61;7383,743833333333;6;4
2010-06-12;7295,030000000001;7383,5278333333345;6;5
2010-06-13;7287,43;7373,6945000000005;6;6
2010-06-14;7804,24;7397,756833333333;6;0
2010-06-15;7712,87;7420,517833333333;6;1
2010-06-16;7913,58;7435,461833333334;6;2
2010-06-17;7796,92;7448,037166666666;6;3
2010-06-18;7866,72;7467,565833333333;6;4
2010-06-19;7349,72;7459,086833333333;6;5
2010-06-20;7323,73;7460,9165;6;6
2010-06-21;7977,0199999999995;7486,306166666666;6;0
2010-06-22;7644,88;7506,523499999999;6;1
2010-06-23;8162,49;7526,032499999999;6;2
2010-06-24;7813,49;7532,764833333334;6;3
2010-06-25;7952,2;7545,114833333332;6;4
2010-06-26;7618,610000000001;7546,7328333333335;6;5
2010-06-27;7302,88;7533,435166666667;6;6
2010-06-28;7560,0199999999995;7544,7981666666665;6;0
2010-06-29;7939,41;7582,690666666666;6;1
2010-06-30;7658,1;7625,089333333334;6;2
2010-07-01;7601,509999999999;7627,819666666666;7;3
2010-07-02;7841,65;7634,071333333334;7;4
2010-07-03;7284,25;7628,7;7;5
2010-07-04;7385,599999999999;7624,756333333334;7;6
2010-07-05;7751,0;7643,728333333333;7;0
2010-07-06;7854,509999999999;7663,200666666667;7;1
2010-07-07;7843,66;7668,527333333333;7;2
2010-07-08;7712,4;7673,676333333334;7;3
2010-07-09;7810,12;7682,340333333333;7;4
2010-07-10;7391,29;7674,398;7;5
2010-07-11;7387,11;7661,414666666666;7;6
2010-07-12;7946,650000000001;7683,135333333334;7;0
2010-07-13;7881,280000000001;7702,930333333334;7;1
2010-07-14;7690,1;7699,125666666666;7;2
2010-07-15;7850,84;7703,724666666667;7;3
2010-07-16;7417,24;7687,179999999999;7;4
2010-07-17;7497,4400000000005;7677,1973333333335;7;5
2010-07-18;7350,68;7659,996;7;6
2010-07-19;7855,639999999999;7676,860000000001;7;0
2010-07-20;8011,17;7699,774666666666;7;1
2010-07-21;8138,34;7705,152;7;2
2010-07-22;8045,04;7718,490666666667;7;3
2010-07-23;8191,36;7719,4529999999995;7;4
2010-07-24;7531,92;7710,067333333333;7;5
2010-07-25;7447,14;7693,232000000001;7;6
2010-07-26;7933,88;7703,740999999999;7;0
2010-07-27;7734,099999999999;7718,115;7;1
2010-07-28;7750,96;7724,479666666666;7;2
2010-07-29;7986,780000000001;7726,058666666667;7;3
2010-07-30;7230,155000000001;7711,793833333333;7;4
2010-07-31;6473,53;7674,1945000000005;7;5
2010-08-01;7504,179999999999;7662,9455;8;6
2010-08-02;7876,37;7682,682833333333;8;0
2010-08-03;7671,34;7692,2075;8;1
2010-08-04;7600,599999999999;7687,194166666667;8;2
2010-08-05;7810,09;7685,7135;8;3
2010-08-06;7883,89;7687,0545;8;4
2010-08-07;7391,58;7676,3605;8;5
2010-08-08;7460,09;7664,6928333333335;8;6
2010-08-09;7789,6;7677,969833333334;8;0
2010-08-10;7853,58;7693,5188333333335;8;1
2010-08-11;8000,15;7695,302166666666;8;2
2010-08-12;7767,610000000001;7691,513166666667;8;3
2010-08-13;7734,91;7693,006833333334;8;4
